"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-22",,,,,"0.00","T,,7,","0.0",",,7","0.0",",,7","77",",,7","44",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-23",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","67",",,7","49",",,7","49",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-24",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","68",",,7","47",",,7","51",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-25",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","71",",,7","50",",,7","51",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-26",,,,,"0.99",",,7,","0.0",",,7","0.0",",,7","75",",,7","50",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","65",",,7","46",",,7","47",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","71",",,7","44",",,7","44",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-29",,,,,"1.96",",,7,","0.0",",,7","0.0",",,7","60",",,7","44",",,7","54",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-30",,,,,"1.16",",,7,","0.0",",,7","0.0",",,7","66",",,7","53",",,7","53",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-10-31",,,,,"0.11",",,7,","0.0",",,7","0.0",",,7","57",",,7","45",",,7","47",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-01",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","67",",,7","43",",,7","44",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-02",,,,,"0.03",",,7,","0.0",",,7","0.0",",,7","65",",,7","40",",,7","42",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-03",,,,,"0.23",",,7,","0.0",",,7","0.0",",,7","48",",,7","31",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-04",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","31",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-05",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","52",",,7","28",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-06",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","54",",,7","26",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-07",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","54",",,7","25",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-08",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","62",",,7","31",",,7","38",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-09",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","70",",,7","37",",,7","37",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-10",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","78",",,7","36",",,7","51",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-11",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","74",",,7","41",",,7","41",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-12",,,,,"0.79",",,7,","0.0",",,7","0.0",",,7","66",",,7","40",",,7","56",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-13",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","64",",,7","36",",,7","38",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-14",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","54",",,7","28",",,7","29",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-15",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","50",",,7","28",",,7","39",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-16",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","52",",,7","28",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-17",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","55",",,7","28",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-18",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","69",",,7","33",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-19",,,,,"0.02",",,7,","0.0",",,7","0.0",",,7","74",",,7","37",",,7","37",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-20",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-21",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","48",",,7","22",",,7","27",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-22",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","27",",,7","45",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-23",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","58",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-24",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","46",",,7","20",",,7","20",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-25",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","50",",,7","19",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-26",,,,,"0.01",",,7,","0.0",",,7","0.0",",,7","67",",,7","27",",,7","47",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","48",",,7","22",",,7","41",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-29",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","56",",,7","31",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-11-30",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","26",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-01",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","58",",,7","31",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-02",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","58",",,7","30",",,7","38",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-03",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","69",",,7","37",",,7","37",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-04",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","64",",,7","30",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-05",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","28",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-06",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","50",",,7","28",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-07",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","68",",,7","30",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-08",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","28",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-09",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","45",",,7","21",",,7","21",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-10",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","41",",,7","21",",,7","29",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-11",,,,,"0.01",",,7,","0.0",",,7","0.0",",,7","47",",,7","28",",,7","46",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-12",,,,,"0.05",",,7,","0.0",",,7","0.0",",,7","68",",,7","31",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-13",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","20",",,7","20",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-14",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","19",",,7","24",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-15",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","60",",,7","23",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-16",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","57",",,7","27",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-17",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","69",",,7","27",",,7","59",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-18",,,,,"0.07",",,7,","0.0",",,7","0.0",",,7","71",",,7","48",",,7","49",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-19",,,,,"0.02",",,7,","0.0",",,7","0.0",",,7","59",",,7","46",",,7","50",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-20",,,,,"0.02",",,7,","0.0",",,7","0.0",",,7","50",",,7","18",",,7","18",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-21",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","18",",,7","22",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-22",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","41",",,7","22",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-23",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","55",",,7","21",",,7","21",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-24",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","48",",,7","21",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-25",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","63",",,7","30",",,7","51",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-26",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","72",",,7","45",",,7","47",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","68",",,7","40",",,7","40",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","49",",,7","36",",,7","42",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-29",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","57",",,7","40",",,7","49",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-30",,,,,"0.06",",,7,","0.0",",,7","0.0",",,7","63",",,7","48",",,7","49",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2021-12-31",,,,,"0.01",",,7,","0.0",",,7","0.0",",,7","53",",,7","49",",,7","49",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-01",,,,,"0.26",",,7,","0.0",",,7","0.0",",,7","60",",,7","47",",,7","49",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-02",,,,,"0.94",",,7,","0.0",",,7","0.0",",,7","63",",,7","49",",,7","55",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-03",,,,,"0.79",",,7,","5.3",",,7","4.0",",,7","63",",,7","32",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-04",,,,,"0.39",",,7,","4.4",",,7","6.0",",,7","33",",,7","16",",,7","16",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-05",,,,,"0.00",",,7,","0.0",",,7","5.0",",,7","37",",,7","15",",,7","21",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-06",,,,,"0.00",",,7,","0.0",",,7","3.0",",,7","47",",,7","21",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-07",,,,,"0.13",",,7,","2.3",",,7","4.0",",,7","47",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-08",,,,,"0.00",",,7,","0.0",",,7","4.0",",,7","32",",,7","9",",,7","9",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-09",,,,,"0.00",",,7,","0.0",",,7","2.0",",,7","34",",,7","9",",,7","21",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-10",,,,,"0.14",",,7,","0.0",",,7","2.0",",,7","44",",,7","21",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-11",,,,,"0.00",",,7,","0.0",",,7","1.0",",,7","42",",,7","16",",,7","16",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-12",,,,,"0.00",",,7,","0.0",",,7","0.0","T,,7","36",",,7","14",",,7","14",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-13",,,,,"0.00",",,7,","0.0",",,7","0.0","T,,7","50",",,7","14",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-14",,,,,"0.00",",,7,","0.0",",,7","0.0","T,,7","51",",,7","26",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-15",,,,,"0.00",",,7,","0.0",",,7","0.0","T,,7","50",",,7","24",",,7","24",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-16",,,,,"0.00",",,7,","0.0",",,7","0.0","T,,7","34",",,7","14",",,7","14",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-17",,,,,"1.58",",,7,","6.6",",,7","5.0",",,7","36",",,7","14",",,7","35",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-18",,,,,"0.00",",,7,","0.0",",,7","5.0",",,7","39",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-19",,,,,"0.00",",,7,","0.0",",,7","5.0",",,7","40",",,7","18",",,7","18",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-20",,,,,"0.10",",,7,","0.0",",,7","3.0",",,7","51",",,7","18",",,7","34",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-21",,,,,"0.03",",,7,","0.0",",,7","3.0",",,7","38",",,7","16",",,7","17",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-22",,,,,"0.00",",,7,","0.0",",,7","3.0",",,7","28",",,7","6",",,7","6",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-23",,,,,"0.00",",,7,","0.0",",,7","3.0",",,7","34",",,7","6",",,7","24",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-24",,,,,"0.00",",,7,","0.0",",,7","3.0",",,7","41",",,7","24",",,7","24",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-25",,,,,"0.00",",,7,","0.0",",,7","2.0",",,7","43",",,7","22",",,7","31",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-26",,,,,"0.00",",,7,","0.0",",,7","1.0",",,7","54",",,7","15",",,7","15",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-27",,,,,"0.00",",,7,","0.0",",,7","1.0",",,7","36",",,7","8",",,7","8",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-28",,,,,"0.00",",,7,","0.0",",,7","1.0",",,7","35",",,7","7",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-29",,,,,"0.20",",,7,","1.7",",,7","2.0",",,7","38",",,7","22",",,7","22",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-30",,,,,"0.00",",,7,","0.0",",,7","2.0",",,7","30",",,7","8",",,7","13",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-01-31",,,,,"0.00",",,7,","0.0",",,7","2.0",",,7","27",",,7","12",",,7","12",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-01",,,,,"0.00",",,7,","0.0",",,7","2.0",",,7","37",",,7","12",",,7","26",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-02",,,,,,,,,,,"42",",,7","16",",,7","16",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-03",,,,,,,,,,,"50",",,7","16",",,7","36",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-04",,,,,,,,,,,"59",",,7","36",",,7","57",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-05",,,,,,,,,,,"59",",,7","28",",,7","30",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-06",,,,,,,,,,,"36",",,7","12",",,7","12",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-07",,,,,,,,,,,"39",",,7","12",",,7","13",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-08","    7",",,7","1.17",",,7",,,"0.0",",,7","0.0","T,,7","38",",,7","13",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-09",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","20",",,7","21",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-10",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","61",",,7","20",",,7","28",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-11",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","62",",,7","23",",,7","23",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-12",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","67",",,7","23",",,7","43",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-13",,,,,"0.15",",,7,","0.1",",,7","0.0","T,,7","61",",,7","33",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-14",,,,,"0.10",",,7,","0.3",",,7","0.0","T,,7","33",",,7","19",",,7","21",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-15",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","35",",,7","10",",,7","10",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-16",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","42",",,7","9",",,7","18",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-17",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","56",",,7","17",",,7","47",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-18",,,,,"0.21",",,7,","0.0",",,7","0.0",",,7","66",",,7","47",",,7","52",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-19",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","52",",,7","19",",,7","20",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-20",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","51",",,7","14",",,7","15",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-21",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","14",",,7","19",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-22",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","67",",,7","19",",,7","44",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-23",,,,,"0.11",",,7,","0.0",",,7","0.0",",,7","65",",,7","44",",,7","56",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-24",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","77",",,7","37",",,7","37",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-25",,,,,"0.09",",,7,","0.0",",,7","0.0",",,7","37",",,7","32",",,7","33",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-26",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","66",",,7","32",",,7","34",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-27",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","47",",,7","33",",,7","36",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-02-28",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","58",",,7","31",",,7","32",",,7",,,,,,,,,,,,,,,,
"USC00443213","FREE UNION, VA US","38.09079","-78.58937","179.8","2022-03-01",,,,,"0.00",",,7,","0.0",",,7","0.0",",,7","57",",,7","25",",,7","25",",,7",,,,,,,,,,,,,,,,
